39586,R442,JAPRISOT Sébastien,La Dame dans l'auto,2,1966,Ecrits fictionnels,,non renseigné,,homme,"en suis sûre ! - et soudain , il y a eu comme un déplacement d' air , une présence , je ne sais quoi de vivant et de brutal derrière moi . On m' a arrachée du sol , j' ai crié de toutes mes forces sans que mes cris puissent sortir de ma poitrine , je n' ai pas eu le temps de comprendre ce qui m' arrivait , la",douleur,"qui trouait ma main me foudroyait tout entière , j' étais à genoux , j' étais seule , je suis là . Rouvrir mon sac . Mon argent est à sa place , dans l' enveloppe à en-tête du bureau . On ne m' a rien pris . C' est absurde , c' est impossible . Je compte les billets , m' embrouille , recommence , un"
32861,L673,ARLAND Marcel,L'Ordre,2,1929,Ecrits fictionnels,,non renseigné,,homme,"sa propre faiblesse à la jeune femme et l' appel qu' il lui adressait malgré soi . Il tenta de se regarder dans un verre ; son visage creusé , son front chauve , son teint jaune lui firent horreur . Il voulut se lever pour déjeuner et recevoir Justin ; à peine eut -il posé le pied à terre , la",douleur,"le perça si violemment qu' il gémit . Mme Guillaume accourut . - ah ! Monsieur ! Gronda -t-elle , vous avez voulu vous lever sans ma permission ! Est -ce que c' est sérieux , Gilbert ? Je n' ai jamais vu un malade comme celui -là . Elle l' aida à se recoucher , parlant sans arrêt , plaisantant ,"
36126,L734,PRÉVERT Jacques,Paroles,2,1946,Ecrits fictionnels,,non renseigné,,homme,planté avec le triste fouet de la réalité et je n' ai rien à dire ton sourire est aussi vrai que mes quatre vérités . LES PARIS STUPIDES Un certain Blaise Pascal etc. . . etc. . . PREMIER JOUR des draps blancs dans une armoire des draps rouges dans un lit un enfant dans sa mère sa mère dans les,douleurs,le père dans le couloir le couloir dans la maison la maison dans la ville la ville dans la nuit la mort dans un cri et l' enfant dans la vie . LE MESSAGE La porte que quelqu'un a ouverte la porte que quelqu'un a refermée la chaise où quelqu'un s' est assis le chat que quelqu'un a caressé le fruit que
32677,R514,WEIL Simone,Œuvres,2,1929,Ecrits non fictionnels,,philosophie,,femme,"mort . Il n' y a ici-bas que la douleur physique et rien d' autre qui ait la propriété d' enchaîner la pensée ; à condition qu' on assimile à la douleur physique certains phénomènes difficiles à décrire , mais corporels , qui lui sont rigoureusement équivalents . L' appréhension de la",douleur,"physique , notamment , est de cette espèce . Quand la pensée est contrainte par l' atteinte de la douleur physique , cette douleur fût -elle légère , de reconnaître la présence du malheur , il se produit un état aussi violent que si un condamné est contraint de regarder pendant des heures"
33339,E285,GIONO Jean,Solitude de la pitié,2,1932,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"maison . Alors , le neveu est venu . On a tant parlé de compagnie , on a tant parlé d' enfants , de petites filles , de bonne société bien chaude autour du poêle , on a tant balancé de bonnes soupes sous son nez , de bons fricots , de tabac frais , on a tant montré des mains de jeunes femmes douces aux",douleurs,"des vieillards que Firmin est allé chez le notaire . Vingt jours après , après vingt bouchées de triste vérité bien amère , Firmin s' est jeté dans le torrent . Le neveu est un homme solide et rouge . Il a beaucoup de sang . Il lui faut beaucoup à manger . Ça n' est pas gras , ces petits champs à"
33747,K976,DANIEL-ROPS ,"Mort, où est ta victoire ?",2,1934,Ecrits fictionnels,,non renseigné,,homme,", livré leurs combats , rien n' existait plus en elle . Bien des fois , elle avait , au cours de sa vie , pleuré sur elle -même , de désespoir , de dégoût . Et voici que cette existence marquée par la souffrance , le crime et l' abandon , soudain prenait son vrai sens , qu' elle se transfigurait . La",douleur,"dont elle avait été frappée , et qui avait été plus crucifiante de ne signifier rien , soudain se faisait efficace : elle rachetait ce que son âme orgueilleuse n' avait jamais voulu accomplir . Le geste d' humilité qui courbe l' être devant la souffrance , et l' accepte , une autre l' avait"
39731,S749,KESSEL Joseph,Les Cavaliers,2,1967,Ecrits fictionnels,,non renseigné,,homme,"de la vie , on les pouvait corriger , racheter . Le déshonneur dans la manière de mourir ne s' effaçait point ... Jehol abandonnait son appui . Ouroz crispa les doigts , les mâchoires , les paupières et se laissa emporter ainsi qu' un mannequin bourré de chiffons . Le froid était plus vif , la",douleur,"plus sauvage , le torrent plus abrupt . L' esquif plongeait , plongeait ... Soudain , il se rétablit , s' arrêta . Le corps d' Ouroz revint de lui -même à sa place habituelle , à son maintien accoutumé . Sans lâcher encore l' encolure de l' étalon , il examina le terrain sur lequel les sabots"
39135,P947,*SANS MENTION D'AUTEUR ,Encyclopédie médicale Quillet : nouvelle encyclopédie pratique de médecine et d'hygiène : 1,2,1965,Ecrits non fictionnels,Ouvrage [texte imprimé],sciences et techniques,Textes d'auteurs français,,d' aliments . Il arrive qu' elles réveillent le malade la nuit et s' accompagnent d' une sensation de faim douloureuse . Ces crampes sont plus particulièrement évocatrices en principe d'  un ulcère gastro-duodénal . Mais très souvent le malade ne peut caractériser exactement sa,douleur,". Ce n' est ni une crampe , ni une brûlure mais une impression de pesanteur au creux de l'  estomac ou de distension comme si l' organe était trop plein et ne pouvait s' évacuer . Ces pesanteurs succèdent aux repas mais il faut savoir qu' une distension colique par des gaz peut donner les mêmes"
33054,E341,BEAUVOIR Simone de,"Lettres à Sartre. I, 1930-1939",2,1930,Ecrits non fictionnels,,littérature,,femme,"des promenades de Rouen , et d' autres voyages en train quand j' allais à Amiens et un moment je me suis bien rappelée ce que c' était que d' être heureuse — mais ça ne me semblait pas douloureux d' être une conscience retirée du bonheur et du malheur et je comprenais qu' on puisse aussi sans",douleur,"être détachée même de la volonté de vivre , accepter l' idée de mourir ; c' est la première fois je crois que ça m' est arrivé . J' ai pensé aussi à Bost ; je suis quasi persuadée que je ne le reverrai plus ; ça me paralyse quand je lui écris et même pour penser à lui , que peut -on faire de"
32095,R626,CREVEL René,La Mort difficile,1,1926,Ecrits fictionnels,,non renseigné,,homme,"fille qui fume devant lui , tout près de lui , et si peu ressemblante avec son masque de bonnes intentions à celle qu' il croyait qu' elle allait être ce soir , il se dit que le silence dont elle se cuirasse pour résister aux coups de son propre mutisme ou de ses phrases en flèches est moins lourd de",douleur,"que de dépit et , même , il n' est pas loin de croire qu' une coquetterie volontairement malfaisante la pousse à s' imposer pour les séparer plus sûrement Bruggle et lui . ... Car , pense -t-il , une femme aura beau feindre la curiosité ou la sympathie , voire une admiration dont le snobisme"
40756,E261,SIMONIN Albert,"Confessions d'un enfant de La Chapelle. I, Le faubourg",2,1977,Ecrits non fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"à ma rentrée à la maison . Ma pauvre mère fondit tout d' abord en larmes , redoutant le tétanos - un des épouvantements d' alors avec le croup . J' avais , quant à moi , adopté l' attitude du martyr , la jugeant la plus propre à me faire échapper à une possible correction , et je feignais une",douleur,"parfaitement imaginaire . Blessé à la tête et geignant , je figurais parfaitement le garçonnet sage , victime de petites brutes . Hélas , une fois encore , cette honorable fiction ne devait pas résister plus d' une nuit aux indiscrétions ; de quel moujingue ? Je ne le sus jamais . Le certain"
33549,L336,MALÈGUE Joseph,Augustin ou le Maître est là : t. 2,2,1933,Ecrits fictionnels,,non renseigné,,homme,"dont il ne cessait d' en occuper son coeur . Il avait été frappé , laissé pour mort , jeté par terre . Qu' on l' y laisse tranquille et que ce soit tout ! Il ne sentait même plus la force de dire : "" quelques mois encore "" et "" rien ne dure longtemps "" . Il s' épuisait et se reposait à la fois dans une",douleur,"morne , durable et somnolente , mêlée d' une lassitude sans nom . Des stations étaient passées . Le train commençait de prendre de la vitesse . Les grands intervalles sans arrêt naîtraient bientôt . Il y avait peut-être une heure , une heure et demie qu' il se trouvait là , dans ce wagon"
40743,S342,JACCOTTET Philippe,Chants d'en bas,2,1977,Ecrits fictionnels,,non renseigné,,homme,"à quelqu'un qui approche en déchirant les brumes dont on s' enveloppe , abattant un à un les obstacles , traversant la distance de plus en plus faible — si près soudain qu' on ne voit plus que son mufle plus large que le ciel . Parler alors semble mensonge , ou pire : lâche insulte à la",douleur,", et gaspillage du peu de temps et de forces qui nous reste . 2 Chacun a vu un jour ( encore qu' aujourd'hui on cherche à nous cacher jusqu' à la vue du feu ) ce que devient la feuille de papier près de la flamme , comme elle se rétracte , hâtivement , se racornit , s' effrange ... Il peut nous arriver"
32752,R514,WEIL Simone,Œuvres,2,1929,Ecrits non fictionnels,,philosophie,,femme,"Hindous , ce qui à certains égards serait faux ) . La sainteté doit donc aussi être cachée , même à la conscience dans une certaine mesure . ( Dans une certaine mesure seulement , car le Christ ... Mais à la fin ... ) Et elle doit l' être dans le monde . L' apparence colle à l' être et seule la",douleur,"peut les arracher l' un de l' autre . Ce ne sont pas la joie et la douleur qui s' opposent , mais les espèces de l' une et l' autre . Il y a une joie et une douleur infernales ; une joie et une douleur guérisseuses ; une joie et une douleur célestes . Quiconque a l' être ne peut avoir l' apparence , et la"
39179,P947,*SANS MENTION D'AUTEUR ,Encyclopédie médicale Quillet : nouvelle encyclopédie pratique de médecine et d'hygiène : 1,2,1965,Ecrits non fictionnels,Ouvrage [texte imprimé],sciences et techniques,Textes d'auteurs français,,"et d' obstruer ce canal . En se spasmant , la vésicule cherche à libérer la voie . également , la présence d' un calcul dans le cholédoque crée une irritation locale qui un jour provoque une obstruction complète transitoire . Là encore la bile s' accumule brusquement et provoque la",douleur,". Qu' il s' agisse de lithiase purement vésiculaire ou cholédocienne , souvent révélée par la colique hépatique , des complications propres à la lithiase risquent de survenir : inflammation de la vésicule avec cholécystite aiguë , obstruction du cholédoque prolongée avec"
33501,L336,MALÈGUE Joseph,Augustin ou le Maître est là : t. 2,2,1933,Ecrits fictionnels,,non renseigné,,homme,"que c' est donc ? C' est bébé qui a crié comme ça ? "" - la vieille maman aussi est venue . Elle a jeté un peu de laine sur l' anatomie pitoyable de sa vieillesse ; elle est coiffée d' un bonnet . Ses cheveux gris - fer , embrouillés par la nuit , tombent sur des yeux d' une tendresse si calme devant la",douleur,", ancienne connaissance . Il est bien naturel qu' elle soit là , de jour , de nuit . Cette porte s' est ouverte et elle est venue . Quoi de plus simple ? ... mais sa présence qui continuait si bien les soucis de Christine , qui semblait moulée sur eux , se montre brusquement comme il convient que sa"
31568,R742,BOURGET Paul,Le Geste du fils,1,1923,Ecrits fictionnels,,non renseigné,,homme,"minutes , dans une émotion presque douce pour le jeune homme . Sa soeur l' avait étreint dans un tel élan d' affection ! Elle ne s' était pas cachée de l' aimer , cette fois , et leurs larmes s' étaient mêlées . Ce n' était pas sur le mort qu' elle pleurait , c' était sur lui , son frère , sur sa",douleur,. N' importe . Ils pleuraient ensemble . C' était de quoi ne plus prendre garde à l' attitude de la mère . Les traits de celle -ci exprimaient une contraction intérieure qui ne s' accordait que trop avec les soupçons d' Augustin . Elle lui avait fait tant de mal tout à l' heure en lui demandant si
35720,K244,CAMUS Albert,Le Malentendu,2,1944,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,", et je regrette de te quitter . Si cela peut encore avoir du sens , je dois témoigner qu' à ta manière tu as été une bonne fille . Tu m' as toujours rendu le respect que tu me devais . Mais maintenant , je suis lasse et mon vieux coeur , qui se croyait détourné de tout , vient de réapprendre la",douleur,". Je ne suis plus assez jeune pour m' en arranger . Et de toutes façons , quand une mère n' est plus capable de reconnaître son fils , c' est que son rôle sur la terre est fini . Martha non , si le bonheur de sa fille est encore à construire . Je ne comprends pas ce que vous me dites . Je ne reconnais pas"
39724,S749,KESSEL Joseph,Les Cavaliers,2,1967,Ecrits fictionnels,,non renseigné,,homme,"— Le jeu jusqu' au bout ! — Assomme ! — Éventre ! — Tue , ô Foudre incomparable ! Et les premiers , par soif dé vengeance , associaient leurs cris à ceux qu' exaltait le goût du sang . Ouroz , tout entier , lui aussi , à cette avidité , se pencha brusquement . De sa fracture lui vint alors une",douleur,"si intense et imprévue qu' il y porta la main qui tenait l' amulette ... À ce même instant , Foudre recula d' un pas , inclina son front chargé de mort . Et , à la fois , Fléau ploya l' échine , arqua les reins et , frappant avec toute sa force de bas en haut , porta , par un coup terrible , son crâne"
32503,K699,DU BOS Charles,Journal : t. 4 (1928),2,1928,non renseigné,,non renseigné,,homme,"tout à l' heure un sursaut que je prévois pénible . Mais en ce qui concerne cette interruption de courant , laissant pour le moment de côté tous les événements qui la causèrent , je souhaite simplement en scruter les résultats . Résultats physiques d' abord : retour immédiat des",douleurs,"d' adhérences , faiblesse de jambes telles que ce n' est plus qu' au prix d' un acte de volonté que je parviens du tout à me traîner , maux de tête , et surtout sentiment ( qui justement , avant cela , m' avait tout à fait quitté ) que mon esprit et moi sommes à nouveau deux : il semble que chez moi la"
38436,S995,BEAUVOIR Simone de,La force de l'âge,2,1960,Ecrits non fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,femme,". Nous visitâmes Colmar . Sartre m' avait souvent parlé des tableaux de Grünewald ; il n' avait pas été dupe d' une illusion de jeunesse ; chaque fois que je les ai revus , j' ai retrouvé la même émotion , devant le Christ hérissé d' épines , devant la Vierge livide et pâmée que la",douleur,"pétrifie toute vive . Sartre avait tant de goût pour ce pays qu' il proposa lui -même de suivre à pied la ligne des crêtes . Des Trois Épis nous allâmes en trois jours en Hohneck , au Markstein , au Ballon d' Alsace . Notre bagage tenait dans nos poches . Un collègue de Sartre que nous"
37954,P944,VIGNON Georges,Rhumatologie clinique,2,1956,non renseigné,,sciences et techniques,,homme,"est très retardé . II - purpura rhumatoïde . Le purpura rhumatoïde / péliose rhumatismale de Schonlein / est une affection ou plutôt un syndrome fait de l' association d' un purpura et de manifestations articulaires . Après un début brusque , marqué par de la température , des",douleurs,"diffuses dans les membres inférieurs de type arthralgique , apparaissent d' une part une éruption purpurique siégeant aux membres inférieurs et accompagnée souvent d' éruptions érythémateuses polymorphes , d'  autre part un rhumatisme articulaire avec douleurs et fluxions"
33753,E290,GIONO Jean,Le Chant du Monde,2,1934,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"poupe et il jouait du cor dans les bondissements du fleuve . «  Toine , appela le blessé . - Je viens  » , dit le tatoué . Il prenait de l' eau à la fontaine . Antonio regarda l' homme . Il avait l' œil fixe . On pouvait encore voir dans son visage , sous sa graisse , ses muscles et les tremblements de la",douleur,", les traces de la beauté de sa mère . «  Bois  » , dit le tatoué . Il essaya de se dresser . Sa main sans force lâcha la ridelle . «  Je suis plein de chicots de fer , dit -il . Regarde , là aussi .   » Il toucha le creux de sa gorge . Les frères forestiers essuyaient le front de l' hydropique . La jeune"
33213,K632,GIONO Jean,Le Grand troupeau,2,1931,Ecrits fictionnels,,non renseigné,,homme,"la toussaint , au plus tard , au plus tard ... à mon idée , avant , ça aura tourné d' une façon ou de l' autre ... mangez , mère ! - non , dit la mère , ça s' arrête à mon gosier . Que ça tourne comme ça voudra , mais que ça finisse ! Cléristin était resté là au bord du troupeau à se gonfler de",douleur,", à boire de la douleur comme un goulu . - qu' est -ce que j' irai faire à la maison ? Je suis seul , moi , maintenant . Il avait appelé la boulangère : - Amélie , donne -moi un bout de pain et marque -le sur le compte . Il n' avait pas osé manger . Il était là avec le pain dans son poing . Les moutons"
34064,R443,GUILLOUX Louis,Le Sang noir,2,1935,Ecrits fictionnels,,non renseigné,,homme,"depuis ... depuis des années . Oui , mon cher . Je ne crois plus à rien , je ne veux plus rien . Il fit une pause : «  Je ne peux plus rien . C' est un mort que vous avez voulu sauver  » , dit -il avec accablement . Et il acheva entre ses dents : «  Si c' est une plaisanterie , je la trouve amère .   » «  La",douleur,"le rend fou  » , pensa Moka , incapable de dire un mot . Cripure ne lui en laissa guère le temps d' ailleurs . Il s' anima : — Vous avez eu tout simplement pitié de moi , reprit -il , en saisissant Moka par le revers de sa veste . Avouez ! Vous avez voulu sauver ma carcasse , ah ! là ! là ! Hein ? C' est cela"
34176,S525,GREEN Julien,Minuit,2,1936,Ecrits fictionnels,,non renseigné,,homme,"comprit que son instinct ne la trompait pas tout à l' heure lorsqu' elle s' agenouillait près de l' inconnu et qu' elle offrait son visage à la chaleur de son haleine . À présent elle n' aurait su dire si c' était la joie , une joie inquiète et déchirante , ou la plus étrange et la plus exquise",douleur,"qui la faisait trembler ainsi . Plus mystérieuse encore lui semblait la cause d' une émotion aussi forte . Elle s' appuya au dossier du fauteuil et chercha à se remémorer les traits de l' inconnu , ainsi que la position de son corps et le détail de ses vêtements , car tout ce qui le touchait"
40888,S515,BOSQUET Alain,Une mère russe,2,1978,Ecrits fictionnels,,non renseigné,,homme,"son aveuglement n' est pas complet , grâce à moi et aux cent trois autres officiers et sous-officiers qui , en plein coeur de Londres , préparent l' invasion . Ma besogne est -elle exaltante ou monstrueuse ? Toi , au moins , si j' avais la possibilité de t' en rendre compte , tu aurais réagi avec",douleur,", ou avec hystérie , ou avec une sorte de compassion instinctive : j' aurais eu un reflet de mes propres sentiments , et même si elle m' avait agacé , la consolation d' une vague solidarité . Ici , je passe d' un extrême à l' autre : j' ai des moments d' orgueil , où je me persuade , dans ma"
37362,S502,ÉLUARD Paul,Poèmes de Christo Botev [trad.],2,1952,Ecrits fictionnels,,non renseigné,,homme,"un doux repos . Ah ! quelle voix me chantera Ces tristes chants et ce tendre sourire ? Que je puisse lever mon verre Et proférer des mots sanglants Qui font taire l' amour lui -même ! Et ce n' est qu' à partir de là Que je chanterai ce que j' aime . POÈMES , LA LUTTE LA LUTTE La jeunesse se passe en",douleur,", en misère . Dans les veines , le sang s' agite amèrement . Le regard s' assombrit , la raison ne voit pas Si c' est le bien , le mal qui vient à sa rencontre ... Des souvenirs pèsent sur l' âme , lourdement ; La mémoire enragée les ranime sans cesse . Dans le coeur nul amour , nul atome de foi , Nul"
37035,S647,ZOBEL Joseph,La Rue Cases-Nègres,2,1950,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs francophones,homme,"enfants qui pleureraient inconsolablement , et dont les larmes feraient peut-être grossir la rivière . Quand c' était une petite , je me représentais la désolation de ses parents , désolation pareille à celle des oiseaux dont nous dénichions les petits , et qui restaient affolés de",douleur,"toute une journée et le lendemain encore . Et je regrettais d' autant plus celles que je manquais , que je redoutais qu' elles n' aillent conseiller aux autres de se méfier de mon hameçon suspendu sous l' apparence d' un appétissant ver de terre . En somme , grâce à tous ces divertissements ,"
39562,R812,SARRAZIN Albertine,L'Astragale,2,1965,Ecrits fictionnels,,non renseigné,,femme,", sans être poussée ni halée ... Julien m' attendait sur la banquette de bois , avec les autres malades qui attendaient leur tour , et la femme en blanc qui attendait midi derrière son hygiaphone ; moi , je franchissais l' attente , je me retournais , les mains enfin libres , vers ces mois de",douleur,"emmurée ; sur le seuil de la salle je souriais , hésitante , j' aurais voulu courir vers Julien , être légère , le surprendre ... mais cette botte était lourde , beaucoup plus lourde que les béquilles , et c' est lui qui vint à moi pour me porter , par-dessous le coude cette fois , soulevant"
33988,P345,*COLLECTIF ,"Arts et littérature dans la société contemporaine, dir. Pierre Abraham : t. 1",1,1935,non renseigné,,arts,,,"actions et en imaginent d' autres , désormais impossibles . De telles méditations sont douloureuses et vaines . Le seul moyen de s' en délivrer est de proposer à l' esprit , non plus les images mobiles de la rêverie , mais d' autres images arrêtées et définies . On peut se guérir d' une",douleur,"véritable par le récit de malheurs imaginaires . La tristesse de l' art ne s' ajoute pas à notre tristesse personnelle parce qu' étant fixée , elle ne nous oblige pas à l' action . On reconnaît l' oeuvre d'  art à ceci , dit à peu près Valéry , que l'on ne peut plus rien y changer . Un poème"
31721,R586,TZARA Tristan,Théâtre (1912-1924),2,1924,Ecrits fictionnels,,non renseigné,,homme,en vrac la tendresse même au coeur du lent rocher o seins inimitables dans l' aube et tendres naissances de ressorts fugitifs o naissances d' hésitations printanières Les routes sont en germe les plaintes en tête et les feuilles marcheront d' un pas sans remords à l' abîme des yeux aux,douleurs,victorieuses des absents .
31693,R585,TZARA Tristan,Poèmes (1912-1924),2,1924,Ecrits fictionnels,,non renseigné,,homme,", si mal avons -nous aux genoux Et ailleurs ... Le vent nous enfonce ses ongles dans les yeux Pour nous faire éclater les prunelles comme des grenades . Ici les troupes firent halte à midi Et se dispersèrent ainsi que le ruisseau dans un marécage Brûlée est la terre , tellement on pense avec",douleur,"à sa maison , Elle fermente en profondeur comme le péché dans un sein de jeune fille , Mais elle n' étanche point notre soif et il y a une bonne odeur de pain chaud . Sur notre campement La fureur des nuages a croulé Elle a poussé les charognes vers le ruisseau Multiplié la force des eaux en même"
34489,K352,MONTHERLANT Henry de,Pitié pour les femmes,2,1936,Ecrits fictionnels,,non renseigné,,homme,"qu' il était l' amour possible , de croire que la tendresse et la pitié étaient suffisantes pour incliner un homme au désir , de croire qu' on créait l' amour dans un être comme on fait venir de l' eau en tournant la poignée d' un robinet . Mon sacrifice a toujours été fait d' avance . Et la",douleur,"qu' on s' impose à soi -même est presque jouissance , auprès de celle qu' on vous impose . Et puis ( bien que je n' aie pas de vous mon plein de souvenirs , il s' en faut ) , je me suis approprié de vous tant de choses que cela m' aide à renoncer . J' ajoute que ces deux mois de plénitude que j' ai"
38557,R550,OLDENBOURG Zoé,Les Cités charnelles ou l'histoire de Roger de Montbrun,2,1961,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs francophones,femme,"vêtue de cristal et d' or et d' azur , pleurait son corps sans sépulture dans les cris des faucons sauvages . Toute frissonnante encore , toute sanglante , brisée par l' horreur du supplice mais vaillante comme autrefois , elle se débattait pour s' arracher de la terre vers le ciel ; et par mille",douleurs,"et par mille bonheurs , la terre la retenait prisonnière . Hisserai -je encore un chiffon rouge sur la branche morte de ce chêne ? Ne tente pas son âme désincarnée , dépouillée de son vêtement de chair . Comme la fiancée qui a passé à son doigt l' anneau qui rend invisible , elle se tient à"
39916,S003,YOURCENAR Marguerite,L'Œuvre au noir,2,1968,Ecrits fictionnels,,non renseigné,,femme,"sur la face externe du pied gauche , à l' un des endroits habituels de la saignée . Puis , très vite , redressé , et reprenant appui sur l' oreiller , se hâtant pour prévenir la syncope toujours possible , il chercha et taillada à son poignet l' artère radiale . La brève et superficielle",douleur,"causée par la peau tranchée fut à peine perçue . Les fontaines jaillirent ; le liquide s' élança comme il le fait toujours , anxieux , eût -on dit , d' échapper aux labyrinthes obscurs où il circule enfermé . Zénon laissa pendre le bras gauche pour favoriser la coulée . La victoire n'"
30758,K433,PROUST Marcel,À la recherche du temps perdu. 4. À l'ombre des jeunes filles en fleurs,1,1918,Ecrits fictionnels,,non renseigné,,homme,"n' étais nullement à plaindre , qu' elle pouvait être certaine que j' étais heureux ; mon corps avait voulu obtenir exactement ce qu' il méritait de pitié et , pourvu qu' on sût qu' il avait une douleur en son côté droit , il ne voyait pas d' inconvénient à ce que je déclarasse que cette",douleur,"n' était pas un mal et n' était pas pour moi un obstacle au bonheur , mon corps ne se piquant pas de philosophie ; elle n' était pas de son ressort . J' eus presque chaque jour de ces crises d' étouffement pendant ma convalescence . Un soir que ma grand' mère m' avait laissé assez bien , elle rentra"
40170,S685,MANCHETTE Jean-Patrick,Nada,2,1972,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"publications . D' un coup de pied , Treuffais les éparpilla dans l' escalier . - Salaud ! cria l' étudiant . J' ai besoin de gagner ma vie ! - Quelle erreur ! s' exclama Treuffais en poussant à deux mains le boursier breton qui tomba sur le dos dans l' escalier et poussa un cri de très réelle et vive",douleur,". Treuffais rentra chez lui et claqua la porte . Le téléphone sonnait de nouveau . Le jeune homme courut ouvrir une bouteille de Kronenbourg et allumer une Gauloise , puis décrocha : - Marcel Treuffais à l' appareil . - Buenaventura Diaz . - Déjà réveillé ? - Ce con de D' Arcy vient de m'"
30459,K767,RIVIÈRE Jacques,"Correspondance avec Jacques Rivière (1905-1914), t. 2",2,1914,Ecrits non fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"de sa vie fatiguée et de sa parole cassée à côté de moi , mais je n' y pensais pas . Tout d' un coup , au moment où elle était déjà sur le chemin de la gare , il m' est venu à l' esprit : "" est -ce que je ne devrais pas la regretter , puisqu' elle ne va pas revenir ? "" et tout le soir j' ai enduré une",douleur,"très subtile . Je voudrais te raconter des anecdotes de mes fins de vacances , des anecdotes ou plutôt des moments . Il est de ces moments que j' ai voulu extrêmement beaux et nouveaux . Leur beauté était leur nouveauté même : ces moments que j' avais désirés ou dont je me souvenais , ils"
38409,R858,SIMONIN Albert,Du mouron pour les petits oiseaux,2,1960,Ecrits fictionnels,,non renseigné,,homme,"regard qu' elle doit recharger . C' est l' homme d' acier ce gonze . Il a refermé les paupières , s' est rejeté en arrière dans le fauteuil , sans un mot , un murmure de reproche pour le destin qui l' accable . Seul un pli amer de la bouche marque son écoeurement . Lucie qui verse , le remarque . Cette",douleur,"muette la bouleverse plus que toutes les vacheries du sort encaissées l' après-midi . Qu' on l' humilie , elle y consent , mais personne a le droit de faire de la peine à son Fernand . Il en a épais , l' homme . Le secteur Seinet - et -  Oise , qu' il avait dans la poche , promis par le Commercial , lui"
38714,S850,GENNARI Geneviève,J'avais vingt ans : journal (1940-1945),2,1961,Ecrits non fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,femme,"bonheur , comme un Dieu ... Le vrai bonheur est une extase où le corps et l' âme seraient confondus dans une demi-inconscience , dans cette béatitude où l'on sombre aux moments pendant lesquels on l' approche le plus : quand on va se perdre au sein du sommeil , ou quand cesse une intolérable",douleur,", moments où le corps et l' âme ne font plus qu' un , à la limite du surnaturel . Le bonheur est un absolu qui n' aurait d' autre conscience que son reflet en nous , une plénitude qui serait nous -mêmes , car si nous sommes en dehors de la plénitude , nous sentons que nous sommes incomplets et finis ."
39691,R433,BATAILLE Michel,L'Arbre de Noël,2,1967,Ecrits fictionnels,,non renseigné,,homme,". Sur les sables de la nuit , les crabes ont marché vers moi et leurs pinces m' ont déchiré . Ils se sont nourris de moi . Je fus entouré du ballet tournoyant des poissons mystérieux qui vivent sous une pression si grande que , pêchés par l' homme et tirés à l' air libre , ils explosent . Dans ma",douleur,", les étoiles de mer faisaient leur lit . Les pieuvres s' étendaient en silence . Je demeurai ainsi immobile , dans un mutisme austère , jusqu' à ce jour ; seul avec toi , ma petite âme , seul avec toi . Seul avec toi , je demeurai étranger à la race humaine . Je n' avais rien à dire . Je n' avais rien"
37577,E194,RÉGNIER Paule,Journal,2,1953,Ecrits non fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,femme,"à qui on l' arrache , et cette foule errante , perdue , qui fuit à tout hasard . J' essayais de commencer mon livre sur la Douleur . C' était bien le moment . Mais justement cette douleur sans nom de la chair et du sang , la plus grande , la plus affreuse du monde , est celle qui n' a pas de langage . Seule la",douleur,"individuelle a des accents variés , profonds ; la souffrance collective ne jette qu' un immense cri , perçant et monotone , qui brise le cœur , mais que l'on ne saurait interpréter , ni transcender . J' ai beau chercher je ne vois aucun chef-d'œuvre où elle soit représentée avec éclat , ou"
37327,R793,BECKETT Samuel,Molloy,2,1951,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs francophones,homme,"ce n' était pas le moment de lui en faire convenir . Immobile dans le couloir j' entendis des bruits de chute et de collision . Un autre , moins maître de lui que moi de moi , serait intervenu . Mais cela ne me déplaisait pas positivement que mon fils donnât libre cours à sa peine . Cela purge . La",douleur,"muette est davantage à redouter , à mon idée . Les albums sous le bras je regagnai ma chambre . J' avais épargné à mon fils une grave tentation , celle de mettre dans sa poche les quelques timbres qu' il affectionnait tout particulièrement , afin de pouvoir s' en repaître au cours de notre"
